State,County,"Violent
crime","Murder and
nonnegligent
manslaughter","Rape
(revised
definition)1","Rape
(legacy
definition)2",Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson3
TEXAS - Nonmetropolitan Counties,Stonewall,2,0,0,,0,2,5,4,0,1,0
TEXAS - Nonmetropolitan Counties,Sutton,0,0,0,,0,0,1,1,0,0,0
TEXAS - Nonmetropolitan Counties,Terrell,2,2,0,,0,0,12,3,8,1,0
TEXAS - Nonmetropolitan Counties,Terry,4,0,0,,0,4,49,13,34,2,0
TEXAS - Nonmetropolitan Counties,Throckmorton,0,0,0,,0,0,0,0,0,0,0
TEXAS - Nonmetropolitan Counties,Titus,45,1,11,,1,32,179,87,84,8,0
TEXAS - Nonmetropolitan Counties,Trinity9,20,0,4,,0,16,,,,9,0
TEXAS - Nonmetropolitan Counties,Tyler,75,2,13,,5,55,238,122,92,24,3
TEXAS - Nonmetropolitan Counties,Upton,5,0,2,,0,3,15,4,11,0,0
TEXAS - Nonmetropolitan Counties,Uvalde,11,3,0,,1,7,103,40,61,2,1
TEXAS - Nonmetropolitan Counties,Val Verde,12,0,3,,2,7,188,84,97,7,5
TEXAS - Nonmetropolitan Counties,Van Zandt,3,0,0,,1,2,312,157,154,1,0
TEXAS - Nonmetropolitan Counties,Walker,91,1,20,,6,64,276,99,130,47,0
TEXAS - Nonmetropolitan Counties,Ward,49,0,6,,1,42,140,54,72,14,1
TEXAS - Nonmetropolitan Counties,Washington,26,0,5,,2,19,131,68,59,4,1
TEXAS - Nonmetropolitan Counties,Wharton,74,0,16,,2,56,315,123,159,33,2
TEXAS - Nonmetropolitan Counties,Wheeler,5,0,0,,0,5,55,14,39,2,2
TEXAS - Nonmetropolitan Counties,Wilbarger,1,0,0,,0,1,38,22,15,1,0
TEXAS - Nonmetropolitan Counties,Willacy,52,0,10,,5,37,151,46,102,3,1
TEXAS - Nonmetropolitan Counties,Winkler,2,0,0,,0,2,37,11,21,5,0
TEXAS - Nonmetropolitan Counties,Wood,43,1,16,,2,24,292,143,129,20,0
TEXAS - Nonmetropolitan Counties,Yoakum,10,0,1,,0,9,40,14,22,4,0
TEXAS - Nonmetropolitan Counties,Young,5,0,0,,0,5,49,19,28,2,0
TEXAS - Nonmetropolitan Counties,Zavala,17,0,1,,0,16,91,31,56,4,0
UTAH - Metropolitan Counties,Box Elder,18,0,7,,0,11,228,61,148,19,0
UTAH - Metropolitan Counties,Cache,17,0,7,,2,8,237,56,162,19,0
UTAH - Metropolitan Counties,Davis,20,0,11,,0,9,238,41,190,7,1
UTAH - Metropolitan Counties,Juab,6,0,0,,0,6,88,14,65,9,0
UTAH - Metropolitan Counties,Salt Lake County Unified Police Department,861,17,126,,246,472,12091,1845,8594,1652,22
UTAH - Metropolitan Counties,Utah,40,1,12,,0,27,363,73,268,22,1
UTAH - Metropolitan Counties,Washington,29,0,8,,1,20,137,43,81,13,0
UTAH - Metropolitan Counties,Weber,36,1,11,,4,20,936,197,666,73,1
UTAH - Nonmetropolitan Counties,Beaver,1,1,0,,0,0,119,29,81,9,4
UTAH - Nonmetropolitan Counties,Carbon,11,0,2,,1,8,86,22,62,2,2
UTAH - Nonmetropolitan Counties,Duchesne,38,1,12,,0,25,331,79,195,57,2
UTAH - Nonmetropolitan Counties,Emery,16,3,2,,0,11,106,22,71,13,1
UTAH - Nonmetropolitan Counties,Iron,25,0,3,,1,21,146,57,70,19,2
UTAH - Nonmetropolitan Counties,Kane,10,0,3,,0,7,19,1,10,8,0
UTAH - Nonmetropolitan Counties,Millard,38,0,5,,2,31,203,29,149,25,3
UTAH - Nonmetropolitan Counties,Rich,2,0,0,,0,2,32,14,18,0,0
UTAH - Nonmetropolitan Counties,San Juan,7,1,0,,1,5,73,16,52,5,1
UTAH - Nonmetropolitan Counties,Sanpete,22,0,7,,0,15,145,33,102,10,0
UTAH - Nonmetropolitan Counties,Sevier,15,1,3,,0,11,149,29,108,12,0
UTAH - Nonmetropolitan Counties,Summit,25,0,6,,4,15,472,55,390,27,2
UTAH - Nonmetropolitan Counties,Uintah,19,0,5,,1,13,260,68,158,34,0
UTAH - Nonmetropolitan Counties,Wasatch,12,0,2,,0,10,78,14,56,8,1
VERMONT - Metropolitan Counties,Chittenden,0,0,0,,0,0,2,0,2,0,0
VERMONT - Metropolitan Counties,Franklin,5,0,2,,0,3,60,17,43,0,0
VERMONT - Metropolitan Counties,Grand Isle,1,0,1,,0,0,42,18,23,1,0
VERMONT - Nonmetropolitan Counties,Lamoille,8,0,1,,0,7,44,11,33,0,1
VERMONT - Nonmetropolitan Counties,Windham,0,0,0,,0,0,25,10,15,0,0
VIRGINIA - Metropolitan Counties,Albemarle County Police Department,88,1,29,,21,37,1271,145,1061,65,8
VIRGINIA - Metropolitan Counties,Amelia,18,2,6,,2,8,125,28,87,10,0
VIRGINIA - Metropolitan Counties,Amherst,32,1,13,,6,12,279,35,222,22,2
VIRGINIA - Metropolitan Counties,Appomattox,14,0,5,,2,7,129,18,107,4,0
VIRGINIA - Metropolitan Counties,Arlington County Police Department,363,1,56,,103,203,3252,170,2912,170,5
VIRGINIA - Metropolitan Counties,Augusta,65,4,11,,3,47,715,206,467,42,5
VIRGINIA - Metropolitan Counties,Bedford,40,1,11,,4,24,478,107,347,24,2
VIRGINIA - Metropolitan Counties,Botetourt,36,0,14,,1,21,234,34,187,13,0
VIRGINIA - Metropolitan Counties,Buckingham,18,0,4,,2,12,145,26,108,11,1
VIRGINIA - Metropolitan Counties,Campbell,112,6,15,,8,83,612,104,479,29,0
VIRGINIA - Metropolitan Counties,Caroline,37,1,15,,3,18,303,65,238,0,1
VIRGINIA - Metropolitan Counties,Charles City,3,0,0,,0,3,29,11,15,3,1
VIRGINIA - Metropolitan Counties,Chesterfield County Police Department,469,9,94,,194,172,6546,1096,5096,354,55
VIRGINIA - Metropolitan Counties,Clarke,11,1,3,,0,7,93,26,62,5,0
VIRGINIA - Metropolitan Counties,Craig,2,0,1,,0,1,23,4,18,1,0
VIRGINIA - Metropolitan Counties,Culpeper,27,0,2,,7,18,163,26,122,15,2
VIRGINIA - Metropolitan Counties,Dinwiddie,56,0,4,,7,45,303,57,215,31,0
VIRGINIA - Metropolitan Counties,Fairfax County Police Department,1052,20,173,,461,398,14511,822,12876,813,30
VIRGINIA - Metropolitan Counties,Fauquier,38,0,8,,2,28,434,53,351,30,1
VIRGINIA - Metropolitan Counties,Floyd,22,0,11,,0,11,106,32,68,6,0
VIRGINIA - Metropolitan Counties,Fluvanna,30,0,3,,3,24,184,32,140,12,4
VIRGINIA - Metropolitan Counties,Franklin,74,0,17,,4,53,508,88,380,40,4
VIRGINIA - Metropolitan Counties,Frederick,68,2,33,,8,25,1005,161,782,62,2
VIRGINIA - Metropolitan Counties,Giles,9,0,1,,0,8,72,16,53,3,1
VIRGINIA - Metropolitan Counties,Gloucester,37,1,13,,6,17,501,61,403,37,4
VIRGINIA - Metropolitan Counties,Goochland,18,0,1,,0,17,169,21,138,10,1
VIRGINIA - Metropolitan Counties,Greene,22,0,2,,8,12,180,17,156,7,2
VIRGINIA - Metropolitan Counties,Hanover,98,4,20,,10,64,1052,69,921,62,9
VIRGINIA - Metropolitan Counties,Henrico County Police Department,606,16,39,,203,348,8072,1147,6439,486,22
VIRGINIA - Metropolitan Counties,Isle of Wight,31,0,6,,3,22,300,63,223,14,6
VIRGINIA - Metropolitan Counties,James City County Police Department,90,1,17,,12,60,1143,123,995,25,2
VIRGINIA - Metropolitan Counties,King William,11,1,1,,1,8,79,9,68,2,0
VIRGINIA - Metropolitan Counties,Loudoun,336,2,114,,46,174,2647,196,2315,136,33
VIRGINIA - Metropolitan Counties,Mathews,4,1,0,,0,3,73,24,46,3,0
VIRGINIA - Metropolitan Counties,Montgomery,45,1,13,,2,29,303,63,212,28,2
VIRGINIA - Metropolitan Counties,Nelson,24,1,7,,1,15,158,30,119,9,3
VIRGINIA - Metropolitan Counties,New Kent,13,0,6,,0,7,265,45,208,12,2
VIRGINIA - Metropolitan Counties,Powhatan,18,1,7,,2,8,210,31,160,19,2
VIRGINIA - Metropolitan Counties,Prince George County Police Department,40,0,7,,13,20,381,68,292,21,1
VIRGINIA - Metropolitan Counties,Prince William County Police Department,843,22,83,,230,508,5159,549,4280,330,10
VIRGINIA - Metropolitan Counties,Pulaski,48,2,6,,3,37,607,80,516,11,4
VIRGINIA - Metropolitan Counties,Rappahannock,1,0,1,,0,0,27,9,18,0,0
VIRGINIA - Metropolitan Counties,Roanoke County Police Department,167,1,25,,12,129,1168,169,958,41,1
VIRGINIA - Metropolitan Counties,Rockingham,70,1,27,,5,37,362,116,239,7,5
VIRGINIA - Metropolitan Counties,Scott,16,1,7,,0,8,177,33,126,18,2
VIRGINIA - Metropolitan Counties,Spotsylvania,227,3,35,,54,135,1693,193,1416,84,1
VIRGINIA - Metropolitan Counties,Stafford,308,5,46,,37,220,1814,165,1572,77,12
VIRGINIA - Metropolitan Counties,Sussex,9,0,1,,2,6,77,19,55,3,1
VIRGINIA - Metropolitan Counties,Warren,20,0,11,,0,9,221,24,179,18,1
VIRGINIA - Metropolitan Counties,Washington,67,1,15,,3,48,717,148,519,50,2
VIRGINIA - Metropolitan Counties,York,123,4,34,,34,51,1269,125,1100,44,7
VIRGINIA - Nonmetropolitan Counties,Accomack,43,5,16,,5,17,379,112,241,26,1
VIRGINIA - Nonmetropolitan Counties,Alleghany,12,0,3,,1,8,69,28,34,7,1
VIRGINIA - Nonmetropolitan Counties,Bath,7,0,0,,0,7,18,3,15,0,0
VIRGINIA - Nonmetropolitan Counties,Bland,1,0,1,,0,0,48,7,39,2,0
VIRGINIA - Nonmetropolitan Counties,Brunswick,16,0,11,,1,4,82,20,57,5,0
VIRGINIA - Nonmetropolitan Counties,Buchanan,53,2,21,,0,30,301,85,196,20,3
VIRGINIA - Nonmetropolitan Counties,Carroll,18,0,5,,1,12,339,85,212,42,4
VIRGINIA - Nonmetropolitan Counties,Charlotte,26,1,4,,1,20,107,26,73,8,0
VIRGINIA - Nonmetropolitan Counties,Cumberland,19,0,5,,0,14,47,16,27,4,2
VIRGINIA - Nonmetropolitan Counties,Dickenson,26,0,16,,0,10,107,24,76,7,0
VIRGINIA - Nonmetropolitan Counties,Essex,5,0,1,,0,4,63,33,26,4,1
VIRGINIA - Nonmetropolitan Counties,Grayson,17,2,6,,1,8,154,21,122,11,1
VIRGINIA - Nonmetropolitan Counties,Greensville,9,0,2,,5,2,98,26,64,8,1
VIRGINIA - Nonmetropolitan Counties,Halifax,37,1,11,,3,22,295,102,168,25,3
VIRGINIA - Nonmetropolitan Counties,Henry,114,3,21,,29,61,1302,271,956,75,15
VIRGINIA - Nonmetropolitan Counties,Highland,4,0,0,,0,4,24,6,17,1,0
VIRGINIA - Nonmetropolitan Counties,King and Queen,18,1,3,,2,12,50,19,27,4,0
VIRGINIA - Nonmetropolitan Counties,King George,25,0,10,,2,13,263,27,220,16,0
VIRGINIA - Nonmetropolitan Counties,Lancaster,13,0,8,,0,5,108,27,73,8,2
VIRGINIA - Nonmetropolitan Counties,Lee,15,0,5,,0,10,295,18,276,1,2
VIRGINIA - Nonmetropolitan Counties,Louisa,57,2,11,,4,40,355,39,293,23,2
VIRGINIA - Nonmetropolitan Counties,Lunenburg,5,0,2,,0,3,54,16,33,5,1
VIRGINIA - Nonmetropolitan Counties,Madison,11,0,3,,1,7,99,8,83,8,0
VIRGINIA - Nonmetropolitan Counties,Mecklenburg,32,2,11,,4,15,219,84,122,13,1
VIRGINIA - Nonmetropolitan Counties,Middlesex,13,0,8,,1,4,124,23,91,10,2
VIRGINIA - Nonmetropolitan Counties,Northampton,8,3,0,,2,3,89,31,54,4,0
VIRGINIA - Nonmetropolitan Counties,Northumberland,22,0,6,,2,14,101,34,64,3,1
VIRGINIA - Nonmetropolitan Counties,Nottoway,6,2,1,,0,3,67,12,51,4,1
VIRGINIA - Nonmetropolitan Counties,Orange,21,0,6,,2,13,210,43,156,11,0
VIRGINIA - Nonmetropolitan Counties,Page,26,5,11,,1,9,150,39,101,10,5
VIRGINIA - Nonmetropolitan Counties,Patrick,33,1,9,,6,17,228,34,177,17,2
VIRGINIA - Nonmetropolitan Counties,Pittsylvania,46,2,17,,2,25,367,117,230,20,12
VIRGINIA - Nonmetropolitan Counties,Prince Edward,12,0,4,,1,7,87,21,61,5,1
VIRGINIA - Nonmetropolitan Counties,Richmond,9,0,1,,0,8,43,12,26,5,0
VIRGINIA - Nonmetropolitan Counties,Rockbridge,23,0,6,,0,17,237,45,177,15,2
VIRGINIA - Nonmetropolitan Counties,Russell,35,1,12,,1,21,197,77,109,11,4
VIRGINIA - Nonmetropolitan Counties,Shenandoah,41,1,16,,0,24,229,61,163,5,1
VIRGINIA - Nonmetropolitan Counties,Smyth,30,1,9,,1,19,259,57,188,14,5
VIRGINIA - Nonmetropolitan Counties,Southampton,23,4,6,,4,9,171,48,111,12,5
VIRGINIA - Nonmetropolitan Counties,Surry,16,0,1,,2,13,51,18,29,4,0
VIRGINIA - Nonmetropolitan Counties,Tazewell,42,1,17,,2,22,377,76,283,18,8
VIRGINIA - Nonmetropolitan Counties,Westmoreland,10,0,0,,0,10,108,27,79,2,0
VIRGINIA - Nonmetropolitan Counties,Wise,48,1,34,,0,13,284,50,216,18,4
VIRGINIA - Nonmetropolitan Counties,Wythe,16,0,3,,1,12,149,22,107,20,0
WASHINGTON - Metropolitan Counties,Asotin,14,0,4,,0,10,172,35,117,20,1
WASHINGTON - Metropolitan Counties,Benton,68,1,14,,6,47,522,172,300,50,7
WASHINGTON - Metropolitan Counties,Chelan,35,0,2,,2,31,655,187,428,40,1
WASHINGTON - Metropolitan Counties,Clark,323,4,80,,44,195,2706,673,1455,578,22
WASHINGTON - Metropolitan Counties,Columbia,3,0,0,,0,3,134,20,111,3,1
WASHINGTON - Metropolitan Counties,Cowlitz,52,1,15,,4,32,422,153,204,65,6
WASHINGTON - Metropolitan Counties,Douglas,26,1,4,,1,20,328,91,200,37,3
WASHINGTON - Metropolitan Counties,Franklin,23,0,3,,3,17,158,62,87,9,7
WASHINGTON - Metropolitan Counties,King,385,3,,67,98,217,4397,1352,2166,879,44
WASHINGTON - Metropolitan Counties,Kitsap,376,1,63,,38,274,3985,965,2723,297,17
WASHINGTON - Metropolitan Counties,Pend Oreille,26,0,8,,1,17,282,71,189,22,2
WASHINGTON - Metropolitan Counties,Pierce,1193,12,142,,243,796,9191,2649,5001,1541,40
WASHINGTON - Metropolitan Counties,Skagit,90,1,15,,8,66,1135,417,626,92,4
WASHINGTON - Metropolitan Counties,Skamania,8,0,1,,0,7,70,21,43,6,0
WASHINGTON - Metropolitan Counties,Snohomish,566,4,106,,89,367,5748,1692,3082,974,29
WASHINGTON - Metropolitan Counties,Spokane8,184,2,47,,28,107,3885,936,2611,338,15
WASHINGTON - Metropolitan Counties,Stevens,32,1,5,,1,25,547,259,253,35,2
WASHINGTON - Metropolitan Counties,Thurston,255,6,23,,21,205,2314,748,1310,256,9
WASHINGTON - Metropolitan Counties,Walla Walla,26,0,7,,2,17,261,86,140,35,1
WASHINGTON - Metropolitan Counties,Whatcom,166,4,41,,14,107,1216,427,705,84,9
WASHINGTON - Metropolitan Counties,Yakima,132,6,17,,24,85,1761,583,892,286,19
WASHINGTON - Nonmetropolitan Counties,Adams,23,1,4,,3,15,189,80,87,22,0
WASHINGTON - Nonmetropolitan Counties,Clallam,89,2,15,,2,70,605,192,376,37,6
WASHINGTON - Nonmetropolitan Counties,Ferry,7,0,4,,0,3,21,8,12,1,1
WASHINGTON - Nonmetropolitan Counties,Garfield,2,0,0,,0,2,64,31,32,1,1
WASHINGTON - Nonmetropolitan Counties,Grant,83,2,11,,8,62,1307,365,766,176,7
WASHINGTON - Nonmetropolitan Counties,Grays Harbor,26,1,4,,0,21,390,100,255,35,6
WASHINGTON - Nonmetropolitan Counties,Island,32,1,2,,1,28,524,194,312,18,2
WASHINGTON - Nonmetropolitan Counties,Jefferson,17,0,2,,1,14,189,65,103,21,2
WASHINGTON - Nonmetropolitan Counties,Kittitas,8,0,3,,0,5,131,36,80,15,1
WASHINGTON - Nonmetropolitan Counties,Klickitat,8,2,2,,0,4,82,47,25,10,0
WASHINGTON - Nonmetropolitan Counties,Lewis,48,0,9,,1,38,504,184,273,47,3
WASHINGTON - Nonmetropolitan Counties,Lincoln,9,0,2,,2,5,152,52,83,17,2
WASHINGTON - Nonmetropolitan Counties,Mason,99,5,15,,9,70,1022,347,557,118,3
WASHINGTON - Nonmetropolitan Counties,Okanogan,29,0,3,,0,26,242,99,120,23,1
WASHINGTON - Nonmetropolitan Counties,Pacific,25,1,4,,1,19,201,74,117,10,0
WASHINGTON - Nonmetropolitan Counties,San Juan,10,1,1,,1,7,177,35,136,6,3
WASHINGTON - Nonmetropolitan Counties,Wahkiakum,9,0,2,,0,7,42,14,26,2,0
WASHINGTON - Nonmetropolitan Counties,Whitman,19,0,8,,1,10,94,55,28,11,1
WEST VIRGINIA - Metropolitan Counties,Berkeley,78,2,14,,16,46,952,248,667,37,5
WEST VIRGINIA - Metropolitan Counties,Boone,4,0,1,,0,3,83,22,42,19,0
WEST VIRGINIA - Metropolitan Counties,Brooke,5,0,1,,1,3,61,20,36,5,0
WEST VIRGINIA - Metropolitan Counties,Cabell,26,0,2,,2,22,591,133,428,30,2
WEST VIRGINIA - Metropolitan Counties,Fayette,73,2,2,,5,64,284,108,157,19,2
WEST VIRGINIA - Metropolitan Counties,Hancock,10,0,3,,1,6,50,18,27,5,2
WEST VIRGINIA - Metropolitan Counties,Jefferson,46,3,8,,6,29,474,168,291,15,3
WEST VIRGINIA - Metropolitan Counties,Marshall,42,0,3,,0,39,117,65,43,9,0
WEST VIRGINIA - Metropolitan Counties,Mineral,17,0,1,,1,15,60,16,42,2,3
WEST VIRGINIA - Metropolitan Counties,Monongalia,73,0,3,,1,69,277,74,192,11,1
WEST VIRGINIA - Metropolitan Counties,Ohio,46,0,9,,0,37,148,39,104,5,1
WEST VIRGINIA - Metropolitan Counties,Preston,56,0,5,,0,51,81,36,35,10,0
WEST VIRGINIA - Metropolitan Counties,Putnam,131,0,12,,2,117,337,89,199,49,2
WEST VIRGINIA - Metropolitan Counties,Raleigh,109,5,0,,10,94,730,288,407,35,7
WEST VIRGINIA - Metropolitan Counties,Wirt,7,0,0,,0,7,23,6,16,1,0
WEST VIRGINIA - Metropolitan Counties,Wood,101,0,11,,4,86,296,83,192,21,2
WEST VIRGINIA - Nonmetropolitan Counties,Barbour,31,0,2,,0,29,38,9,26,3,0
WEST VIRGINIA - Nonmetropolitan Counties,Calhoun,0,0,0,,0,0,0,0,0,0,0
WEST VIRGINIA - Nonmetropolitan Counties,Doddridge,2,0,1,,0,1,19,8,10,1,1
WEST VIRGINIA - Nonmetropolitan Counties,Gilmer,0,0,0,,0,0,7,1,5,1,0
WEST VIRGINIA - Nonmetropolitan Counties,Grant,4,0,0,,0,4,10,3,7,0,0
WEST VIRGINIA - Nonmetropolitan Counties,Greenbrier,3,0,1,,0,2,50,12,32,6,0
WEST VIRGINIA - Nonmetropolitan Counties,Hardy,16,1,0,,0,15,6,0,5,1,0
WEST VIRGINIA - Nonmetropolitan Counties,Harrison,56,0,8,,5,43,181,66,96,19,6
WEST VIRGINIA - Nonmetropolitan Counties,Jackson,95,1,1,,0,93,70,24,38,8,0
WEST VIRGINIA - Nonmetropolitan Counties,Lewis,0,0,0,,0,0,57,13,44,0,2
WEST VIRGINIA - Nonmetropolitan Counties,Logan,97,1,2,,1,93,49,12,32,5,2
WEST VIRGINIA - Nonmetropolitan Counties,Mason,12,0,3,,3,6,173,81,76,16,5
WEST VIRGINIA - Nonmetropolitan Counties,McDowell,15,2,0,,2,11,33,16,16,1,0
WEST VIRGINIA - Nonmetropolitan Counties,Mercer,80,4,5,,13,58,376,119,231,26,1
WEST VIRGINIA - Nonmetropolitan Counties,Mingo,1,0,0,,0,1,4,1,3,0,0
WEST VIRGINIA - Nonmetropolitan Counties,Monroe,3,0,0,,0,3,41,14,24,3,1
WEST VIRGINIA - Nonmetropolitan Counties,Morgan,50,0,5,,0,45,70,20,48,2,0
WEST VIRGINIA - Nonmetropolitan Counties,Nicholas,123,1,5,,2,115,110,32,77,1,0
WEST VIRGINIA - Nonmetropolitan Counties,Pleasants,5,0,0,,0,5,12,5,7,0,0
WEST VIRGINIA - Nonmetropolitan Counties,Pocahontas,8,0,0,,0,8,9,2,7,0,0
WEST VIRGINIA - Nonmetropolitan Counties,Randolph,74,2,1,,0,71,127,28,99,0,2
WEST VIRGINIA - Nonmetropolitan Counties,Ritchie,0,0,0,,0,0,30,6,23,1,0
WEST VIRGINIA - Nonmetropolitan Counties,Roane,21,0,3,,1,17,63,1,51,11,0
WEST VIRGINIA - Nonmetropolitan Counties,Summers,15,0,3,,1,11,28,15,13,0,0
WEST VIRGINIA - Nonmetropolitan Counties,Tyler,10,0,0,,0,10,19,9,10,0,0
WEST VIRGINIA - Nonmetropolitan Counties,Upshur,5,1,0,,0,4,72,10,46,16,0
WEST VIRGINIA - Nonmetropolitan Counties,Wetzel,3,0,1,,0,2,26,15,11,0,0
WEST VIRGINIA - Nonmetropolitan Counties,Wyoming,39,0,1,,1,37,67,22,43,2,2
WISCONSIN - Metropolitan Counties,Brown8,67,2,17,,3,45,866,156,653,57,2
WISCONSIN - Metropolitan Counties,Calumet,12,0,3,,0,9,124,39,83,2,0
WISCONSIN - Metropolitan Counties,Chippewa,15,1,2,,0,12,270,68,187,15,0
WISCONSIN - Metropolitan Counties,Columbia,30,1,8,,0,21,213,43,164,6,1
WISCONSIN - Metropolitan Counties,Dane,57,0,15,,11,31,747,155,539,53,1
WISCONSIN - Metropolitan Counties,Douglas,16,0,,6,1,9,203,70,114,19,0
WISCONSIN - Metropolitan Counties,Eau Claire,13,3,,3,0,7,212,81,116,15,0
WISCONSIN - Metropolitan Counties,Fond du Lac,25,0,10,,1,14,200,48,135,17,0
WISCONSIN - Metropolitan Counties,Green,5,0,,1,0,4,76,28,47,1,0
WISCONSIN - Metropolitan Counties,Iowa,13,0,0,,0,13,67,14,46,7,0
WISCONSIN - Metropolitan Counties,Kenosha,52,0,,6,3,43,427,86,320,21,2
WISCONSIN - Metropolitan Counties,Kewaunee,17,0,6,,1,10,67,14,49,4,0
WISCONSIN - Metropolitan Counties,La Crosse,16,0,1,,0,15,131,49,74,8,0
WISCONSIN - Metropolitan Counties,Marathon,20,1,,5,1,13,331,73,252,6,0
WISCONSIN - Metropolitan Counties,Milwaukee,41,0,1,,5,35,125,5,80,40,0
WISCONSIN - Metropolitan Counties,Outagamie,32,2,5,,1,24,285,106,162,17,3
WISCONSIN - Metropolitan Counties,Ozaukee,12,0,,4,0,8,111,18,88,5,0
WISCONSIN - Metropolitan Counties,Pierce,20,0,,0,0,20,125,55,62,8,0
WISCONSIN - Metropolitan Counties,Racine,17,2,,3,3,9,257,39,201,17,0
WISCONSIN - Metropolitan Counties,Rock,30,1,,12,1,16,325,109,197,19,6
WISCONSIN - Metropolitan Counties,Sheboygan,29,0,,7,1,21,310,32,259,19,2
WISCONSIN - Metropolitan Counties,St. Croix,18,0,2,,2,14,297,111,169,17,1
WISCONSIN - Metropolitan Counties,Washington,3,0,,2,1,0,327,103,206,18,1
WISCONSIN - Metropolitan Counties,Waukesha,71,0,,1,4,66,451,82,352,17,2
WISCONSIN - Metropolitan Counties,Winnebago,21,0,,1,1,19,242,65,163,14,0
WISCONSIN - Nonmetropolitan Counties,Adams,15,0,,0,0,15,355,171,179,5,0
WISCONSIN - Nonmetropolitan Counties,Ashland,16,0,,0,0,16,28,3,21,4,0
WISCONSIN - Nonmetropolitan Counties,Barron,0,0,0,,0,0,201,84,110,7,1
WISCONSIN - Nonmetropolitan Counties,Bayfield,28,1,,2,1,24,121,51,63,7,0
WISCONSIN - Nonmetropolitan Counties,Buffalo,2,0,,0,0,2,19,4,11,4,0
WISCONSIN - Nonmetropolitan Counties,Burnett,33,1,3,,0,29,298,90,187,21,2
WISCONSIN - Nonmetropolitan Counties,Clark,18,0,0,,0,18,86,19,59,8,0
WISCONSIN - Nonmetropolitan Counties,Crawford,14,1,,0,0,13,119,25,92,2,0
WISCONSIN - Nonmetropolitan Counties,Dodge,26,1,5,,2,18,177,68,100,9,0
WISCONSIN - Nonmetropolitan Counties,Door,8,0,3,,0,5,122,18,102,2,0
WISCONSIN - Nonmetropolitan Counties,Dunn,35,1,,4,1,29,138,38,89,11,1
WISCONSIN - Nonmetropolitan Counties,Florence,5,0,,0,0,5,100,27,72,1,0
WISCONSIN - Nonmetropolitan Counties,Forest,26,0,,5,0,21,104,32,67,5,1
WISCONSIN - Nonmetropolitan Counties,Grant,32,0,5,,0,27,147,46,91,10,1
WISCONSIN - Nonmetropolitan Counties,Green Lake,1,0,,1,0,0,70,23,45,2,1
WISCONSIN - Nonmetropolitan Counties,Iron,1,1,,0,0,0,83,17,60,6,4
WISCONSIN - Nonmetropolitan Counties,Jackson,17,0,,5,3,9,175,72,76,27,1
WISCONSIN - Nonmetropolitan Counties,Jefferson,43,0,,8,4,31,259,66,183,10,0
WISCONSIN - Nonmetropolitan Counties,Juneau,46,0,7,,0,39,240,107,120,13,1
WISCONSIN - Nonmetropolitan Counties,Lafayette,6,0,,5,0,1,94,40,52,2,0
WISCONSIN - Nonmetropolitan Counties,Langlade,4,0,,0,0,4,150,42,103,5,1
WISCONSIN - Nonmetropolitan Counties,Lincoln,23,0,10,,0,13,87,31,45,11,0
WISCONSIN - Nonmetropolitan Counties,Manitowoc,27,0,4,,0,23,164,53,102,9,0
WISCONSIN - Nonmetropolitan Counties,Marinette,10,0,,3,2,5,205,78,111,16,0
WISCONSIN - Nonmetropolitan Counties,Marquette,6,0,2,,1,3,86,31,53,2,0
WISCONSIN - Nonmetropolitan Counties,Menominee,0,0,,0,0,0,45,19,24,2,0
WISCONSIN - Nonmetropolitan Counties,Monroe,16,0,3,,0,13,148,51,87,10,1
WISCONSIN - Nonmetropolitan Counties,Oneida,24,0,4,,0,20,163,51,106,6,0
WISCONSIN - Nonmetropolitan Counties,Pepin,3,0,,1,0,2,38,15,20,3,1
WISCONSIN - Nonmetropolitan Counties,Polk,99,0,,7,0,92,233,53,161,19,1
WISCONSIN - Nonmetropolitan Counties,Portage,15,0,4,,1,10,135,41,87,7,1
WISCONSIN - Nonmetropolitan Counties,Price,1,0,0,,0,1,101,35,62,4,1
WISCONSIN - Nonmetropolitan Counties,Richland,0,0,,0,0,0,57,12,39,6,0
WISCONSIN - Nonmetropolitan Counties,Rusk,23,1,2,,0,20,71,30,38,3,1
WISCONSIN - Nonmetropolitan Counties,Sauk,27,0,4,,4,19,363,76,259,28,0
WISCONSIN - Nonmetropolitan Counties,Sawyer,19,1,4,,3,11,161,52,99,10,1
WISCONSIN - Nonmetropolitan Counties,Shawano,26,1,,8,4,13,344,110,213,21,1
WISCONSIN - Nonmetropolitan Counties,Taylor,17,0,,2,0,15,83,10,63,10,0
WISCONSIN - Nonmetropolitan Counties,Trempealeau,9,0,,6,0,3,99,28,65,6,1
WISCONSIN - Nonmetropolitan Counties,Vernon,7,0,,0,1,6,91,30,54,7,0
WISCONSIN - Nonmetropolitan Counties,Vilas,8,0,2,,0,6,202,58,136,8,1
WISCONSIN - Nonmetropolitan Counties,Walworth,10,0,,0,2,8,197,64,128,5,0
WISCONSIN - Nonmetropolitan Counties,Washburn,17,0,4,,1,12,178,60,108,10,1
WISCONSIN - Nonmetropolitan Counties,Waupaca,82,1,,8,1,72,436,117,300,19,3
WISCONSIN - Nonmetropolitan Counties,Waushara8,23,0,17,,0,6,171,47,123,1,2
